hr,arr
83,true
85,true
92,true
84,true
74,false
82,true
97,true
87,true
95,true
88,true
96,true
86,true
89,true
90,true
89,true
97,true
89,true
85,true
86,true
88,true
89,true
87,true
92,true
77,true
72,false
73,false
76,true
83,true
72,false
72,false
71,false
71,false
71,false
71,false
71,true
71,false
71,false
71,false
70,false
70,false
71,false
70,false
70,false
71,false
71,false
71,false
83,true
73,false
71,false
71,false
80,true
86,true
93,true
89,true
87,true
86,true
81,true
74,false
82,true
73,false
73,false
73,false
85,true
95,true
99,true
83,true
90,true
82,true
93,true
86,true
72,false
76,true
86,true
85,true
87,true
96,true
92,true
86,true
80,true
106,true
80,true
90,true
85,true
100,true
76,true
90,true
73,false
80,true
88,true
91,true
100,true
96,true
95,true
91,true
99,true
83,true
99,true
88,true
79,true
83,true
84,true
100,true
90,true
91,true
97,true
85,true
98,true
84,true
82,true
85,true
101,true
86,true
93,true
100,true
91,true
95,true
87,true
99,true
80,true
71,false
82,true
90,true
83,true
82,true
97,true
90,true
105,true
92,true
103,true
95,true
75,true
73,false
88,true
93,true
84,true
90,true
100,true
90,true
104,true
103,true
89,true
96,true
109,true
100,true
96,true
84,true
105,true
93,true
92,true
100,true
92,true
82,true
89,true
105,true
81,true
101,true
94,true
89,true
93,true
99,true
93,true
102,true
110,true
81,true
93,true
90,true
99,true
94,true
80,true
89,true
84,true
95,true
97,true
93,true
87,true
102,true
87,true
74,false
80,true
100,true
88,true
87,true
107,true
87,true
83,true
107,true
99,true
98,true
93,true
95,true
84,true
91,true
98,true
97,true
98,true
104,true
90,true
105,true
95,true
95,true
101,true
80,true
74,false
90,true
82,true
94,true
89,true
88,true
89,true
79,true
92,true
99,true
92,true
98,true
92,true
97,true
89,true
106,true
81,true
92,true
94,true
96,true
94,true
109,true
92,true
92,true
86,true
97,true
95,true
90,true
97,true
87,true
92,true
101,true
94,true
93,true
95,true
97,true
109,true
94,true
87,true
98,true
89,true
95,true
96,true
94,true
94,true
92,true
96,true
90,true
78,true
103,true
77,true
103,true
95,true
78,true
87,true
89,true
84,true
97,true
94,true
96,true
90,true
102,true
84,true
88,true
92,true
86,true
94,true
89,true
86,true
83,true
89,true
94,true
89,true
89,true
84,true
87,true
88,true
83,true
79,true
83,true
82,true
73,false
72,false
78,true
71,false
72,false
70,false
71,false
72,false
71,false
70,false
71,true
92,true
77,true
81,true
107,true
79,true
71,false
72,false
94,true
97,true
78,true
74,true
88,true
84,true
88,true
89,true
83,true
85,true
99,true
87,true
87,true
75,false
75,false
81,true
92,true
90,true
82,true
89,true
85,true
94,true
88,true
88,true
90,true
83,true
87,true
83,true
84,true
77,true
93,true
83,true
85,true
85,true
87,true
96,true
94,true
89,true
93,true
94,true
88,true
86,true
89,true
87,true
86,true
91,true
89,true
88,true
89,true
90,true
94,true
85,false
89,true
94,true
85,true
85,false
84,false
85,false
83,false
85,false
87,true
90,false
90,false
90,false
92,false
89,false
84,false
81,false
80,false
81,false
79,false
79,false
81,true
84,true
97,true
101,true
102,true
107,true
109,true
110,true
117,true
118,true
115,true
113,true
107,false
103,false
105,false
103,false
102,false
96,false
92,true
89,true
84,true
96,true
82,false
81,false
82,false
84,false
82,false
80,false
82,false
84,false
85,false
87,true
91,true
93,true
90,true
91,true
92,true
91,false
91,false
93,false
96,true
93,false
98,true
94,true
102,true
101,true
96,false
96,false
97,false
96,false
96,true
99,true
96,true
106,true
96,true
102,true
101,true
94,true
93,true
92,true
86,false
97,true
94,true
99,true
92,true
90,true
105,true
95,true
103,true
98,true
100,true
100,true
100,true
98,true
94,true
104,true
99,true
109,true
99,true
96,true
99,true
94,true
101,true
96,true
97,true
99,true
102,true
100,true
99,true
100,true
107,true
109,true
106,true
107,true
105,true
105,true
107,true
105,true
113,true
111,true
115,true
116,true
116,true
118,true
119,true
114,true
108,true
109,true
106,true
103,true
110,true
106,true
95,true
102,true
96,true
103,true
95,true
94,true
100,true
106,true
98,true
105,true
92,true
95,true
95,true
96,true
114,true
101,true
105,true
95,true
102,true
102,true
95,true
93,true
95,true
93,true
95,true
95,true
101,true
96,true
91,true
93,true
101,true
99,true
89,true
96,true
96,true
95,true
94,true
94,true
99,true
102,true
96,true
97,true
93,true
106,true
101,true
97,true
101,true
99,true
94,true
