hr,arr
85,false
84,false
83,false
82,false
80,false
80,false
78,false
78,false
77,false
79,false
80,false
81,false
82,false
81,false
83,false
84,false
81,false
81,false
80,false
84,false
83,false
81,false
81,false
82,false
85,false
82,false
80,false
81,false
80,false
81,false
81,false
84,false
82,false
83,false
86,false
88,false
84,false
81,false
84,false
83,false
82,false
81,false
81,false
80,false
81,false
80,false
80,false
79,false
78,false
79,false
81,false
82,false
80,false
81,false
80,false
81,false
81,false
83,false
82,false
84,false
83,false
84,false
82,false
83,false
87,false
87,false
83,false
87,false
85,false
85,false
85,false
85,false
89,false
89,false
87,false
86,false
87,false
88,false
81,true
88,false
88,false
89,false
88,false
87,false
88,false
87,true
85,false
82,false
85,false
85,false
84,false
86,false
86,false
86,false
87,false
86,false
87,false
87,false
88,false
88,false
93,false
93,false
93,false
93,false
95,false
94,false
92,false
92,false
92,false
92,false
91,false
91,false
90,false
90,false
90,false
92,false
92,false
94,false
93,false
92,false
90,false
91,false
89,false
88,false
89,false
89,false
88,false
88,false
88,false
90,false
92,false
89,false
89,false
88,false
88,false
88,false
84,false
92,false
90,false
91,false
91,false
92,false
91,false
93,false
93,false
92,false
92,false
94,false
93,false
95,false
95,false
96,false
96,false
98,false
95,false
96,false
94,false
96,false
96,false
93,false
96,false
100,false
99,false
99,false
98,false
96,false
91,false
92,false
93,false
93,false
93,false
97,false
98,false
101,false
102,false
103,false
103,false
99,false
101,false
99,false
100,false
100,false
102,false
104,false
101,false
99,false
98,false
97,false
98,false
98,false
98,false
98,false
96,false
95,false
93,false
93,false
93,false
91,false
93,false
90,false
92,false
93,false
93,false
93,false
93,false
94,false
94,false
86,false
85,false
88,false
86,false
84,false
86,false
87,false
85,false
79,false
85,false
85,false
87,false
88,false
89,false
87,false
88,false
85,false
86,false
90,false
90,false
82,false
84,false
84,false
84,false
84,false
82,false
84,false
83,false
84,false
84,false
86,false
85,false
80,false
81,false
86,false
89,false
93,false
93,false
92,false
92,false
90,false
93,false
92,false
92,false
86,false
87,false
86,false
87,false
90,false
93,false
87,true
85,false
89,false
91,false
92,false
93,false
94,false
92,false
91,false
86,false
87,false
89,false
87,false
86,false
86,false
85,false
86,false
86,false
85,false
85,false
84,false
87,false
83,false
83,false
83,false
84,false
85,false
86,false
87,false
87,false
87,false
85,false
88,false
86,false
86,false
86,false
82,false
83,false
83,false
82,false
84,false
84,false
85,false
87,false
90,false
88,false
90,false
92,false
91,false
89,false
91,false
92,false
92,false
93,false
93,false
94,false
95,false
94,false
93,false
94,false
94,false
94,false
96,false
96,false
96,false
95,false
95,false
88,false
86,false
83,false
84,false
85,false
85,false
85,false
85,false
84,false
85,false
83,false
82,false
82,false
77,false
82,false
81,false
84,false
84,false
82,false
85,false
90,false
85,false
89,false
92,false
93,false
92,true
84,false
88,false
87,false
90,false
92,false
94,false
89,false
82,false
83,false
84,false
85,false
87,false
83,false
85,false
85,false
84,false
87,false
87,false
86,false
87,false
88,false
87,false
86,false
86,false
87,false
90,false
89,false
88,false
86,false
87,false
88,false
88,false
89,false
89,false
89,false
89,false
88,false
87,false
88,false
88,false
88,false
88,false
85,false
86,false
85,false
86,false
87,false
89,false
87,false
87,false
87,false
86,false
86,false
87,false
84,false
85,false
85,false
87,false
87,false
86,false
85,false
86,false
87,false
86,false
86,false
86,false
86,false
86,false
86,false
86,false
86,false
86,false
87,false
87,false
86,false
85,false
84,false
86,false
87,false
86,false
87,false
86,false
86,false
86,false
86,false
86,false
85,false
85,false
86,false
87,false
85,false
86,false
85,false
86,false
86,false
85,false
86,false
83,false
85,false
86,false
85,false
84,false
84,false
85,false
85,false
84,false
85,false
86,false
85,false
86,false
83,true
85,false
84,false
84,false
85,false
85,false
84,false
84,false
83,false
84,false
85,false
83,false
85,false
85,false
85,false
85,false
83,false
84,false
84,false
86,false
85,false
85,false
87,false
86,false
85,false
86,false
87,false
87,false
87,false
87,false
85,false
86,false
87,false
87,false
88,false
88,false
87,false
88,false
89,false
88,false
89,false
89,false
89,false
87,false
85,false
87,false
86,false
86,false
87,false
87,false
87,false
87,false
87,false
87,false
85,false
87,false
88,false
87,false
89,false
88,false
88,false
88,false
87,false
89,false
88,false
91,false
88,false
91,false
89,false
89,false
88,false
89,false
87,false
84,false
84,false
81,false
84,false
85,false
81,false
85,false
85,false
86,false
87,false
87,false
87,false
88,false
87,false
87,false
86,false
87,false
87,false
89,false
88,false
88,false
89,false
89,false
88,false
88,false
88,false
88,false
89,false
89,false
89,false
87,false
88,false
90,false
90,false
89,false
89,false
89,false
88,false
89,false
88,false
88,false
87,false
87,false
88,false
90,false
89,false
87,false
84,false
88,false
90,false
88,false
87,false
88,false
88,false
88,false
87,false
88,false
88,false
89,false
88,false
88,false
88,false
87,false
87,false
88,false
88,false
88,false
87,false
87,false
86,false
87,false
87,false
87,false
89,false
88,false
85,false
86,false
87,false
86,false
86,false
85,false
87,false
86,false
85,false
85,false
85,false
84,false
85,false
85,false
85,false
86,false
86,false
85,false
86,false
86,false
85,false
86,false
83,false
85,false
84,false
77,false
76,false
81,false
79,false
82,false
81,false
80,false
81,false
78,false
81,false
81,false
82,false
82,false
82,false
81,false
82,false
82,false
81,false
82,false
81,false
82,false
82,false
81,false
83,false
89,false
89,false
84,false
85,false
84,false
85,false
82,false
83,false
85,false
82,false
83,false
84,false
83,false
82,false
82,false
84,false
82,false
79,false
78,false
81,false
