hr,arr
64,false
83,false
68,false
67,false
61,false
64,false
58,false
61,false
66,false
59,false
60,false
62,false
60,false
62,false
60,false
62,false
61,false
61,false
65,false
61,false
59,false
77,false
80,false
78,false
68,false
61,false
62,false
58,false
62,false
62,false
66,false
83,false
65,false
68,false
71,false
72,false
70,false
70,false
72,false
71,false
81,false
83,false
83,false
83,false
79,false
81,false
83,false
83,false
84,false
79,false
73,false
70,false
71,false
83,false
93,false
84,false
101,false
100,false
101,false
98,false
96,false
90,false
88,false
92,false
95,false
98,false
100,false
114,false
139,false
150,false
152,false
152,false
147,false
130,false
112,false
91,false
75,false
73,false
68,false
66,false
69,false
71,false
78,false
72,false
75,false
82,false
88,false
94,false
96,false
91,false
95,false
98,false
95,false
87,false
90,false
90,false
95,false
93,false
94,false
91,false
97,false
89,false
89,false
95,false
105,false
101,false
104,false
100,false
92,false
86,false
90,false
98,false
96,false
84,false
90,false
90,false
84,false
105,false
104,false
106,false
102,false
104,false
97,false
93,false
96,false
88,false
98,false
91,false
81,false
82,false
79,false
81,false
81,false
84,false
81,false
83,false
80,false
89,false
88,false
89,false
97,false
88,false
89,false
80,false
74,false
76,false
79,false
71,false
75,false
76,false
92,false
71,false
81,false
76,false
80,false
85,false
86,false
75,false
78,false
101,false
95,false
93,false
102,false
99,false
87,false
82,false
92,false
93,false
92,false
94,false
97,false
88,false
89,false
91,false
90,false
85,false
94,false
85,false
85,false
78,false
89,false
96,false
83,false
82,false
75,false
90,false
82,false
84,false
88,false
94,false
91,false
84,false
86,false
87,false
87,false
85,false
86,false
85,false
88,false
88,false
95,false
99,false
99,false
93,false
89,false
82,false
90,false
85,false
92,false
90,false
86,false
88,false
78,false
83,false
86,false
79,false
75,false
78,false
85,false
92,false
89,false
82,false
82,false
85,false
82,false
77,false
77,false
85,false
88,false
82,false
83,false
80,false
77,false
77,false
76,false
86,false
85,false
90,false
84,false
79,false
93,false
80,false
80,false
86,false
85,false
69,false
61,false
58,false
66,false
66,false
75,false
72,false
72,false
73,false
82,false
79,false
99,false
97,false
108,false
103,false
96,false
79,false
69,false
63,false
59,false
72,false
64,false
64,false
63,false
73,false
67,false
69,false
71,false
66,false
65,false
65,false
74,false
73,false
65,false
58,false
68,false
64,false
56,false
64,false
62,false
59,false
64,false
59,false
61,false
66,false
65,false
62,false
64,false
