hr,arr
84,false
87,false
85,false
79,false
84,false
84,false
82,false
83,false
80,false
97,false
82,false
84,false
81,false
85,true
79,false
82,true
83,false
79,false
90,false
83,false
87,false
81,false
81,false
83,false
82,false
84,false
70,false
75,false
88,false
84,false
81,false
76,false
91,false
84,false
87,false
91,false
79,false
78,false
68,false
81,false
81,false
87,false
82,false
84,false
81,false
77,false
79,false
76,false
75,false
77,false
95,false
87,false
84,false
86,false
82,false
84,false
84,false
76,false
80,false
83,false
87,false
90,false
88,false
79,true
85,false
81,false
79,false
78,false
81,false
77,false
79,false
79,false
90,false
78,false
90,false
76,false
80,false
70,false
85,true
84,false
77,false
76,false
77,false
77,false
87,false
90,false
87,false
79,false
76,false
82,false
86,false
83,false
80,false
83,false
79,false
81,false
91,false
81,false
76,false
79,false
81,false
74,false
90,false
91,false
94,false
83,false
79,false
78,false
72,false
75,false
81,true
85,false
90,false
81,false
75,false
84,true
78,false
80,false
83,false
80,false
75,false
81,false
81,false
84,false
77,false
86,false
79,false
81,false
92,false
78,false
77,false
85,false
83,false
86,false
82,false
84,false
77,false
77,false
84,false
78,false
80,false
87,false
83,false
81,false
84,true
75,false
84,false
75,false
79,false
79,false
83,false
82,false
80,false
73,false
88,false
75,false
78,false
79,false
81,false
79,false
83,false
71,false
80,false
78,false
81,false
79,false
75,false
75,false
71,false
83,false
83,false
78,false
72,false
75,false
80,false
80,false
87,false
80,false
71,false
76,false
76,false
89,false
87,false
87,false
78,false
77,false
80,false
79,false
79,false
88,false
82,false
84,false
83,false
91,false
100,false
93,false
99,false
95,false
98,false
95,false
92,false
88,false
88,false
83,false
84,false
93,false
93,false
87,true
81,false
77,false
86,false
80,false
81,false
95,false
80,false
81,false
88,false
88,false
88,false
92,false
92,false
85,false
95,false
90,false
85,false
93,false
84,false
86,false
69,false
85,false
92,false
94,false
96,false
91,false
88,false
85,false
94,false
103,false
88,false
85,false
93,false
88,false
96,false
84,false
87,false
90,false
86,false
84,false
82,false
88,false
86,false
97,false
90,false
88,false
89,false
83,false
94,false
106,false
99,false
88,false
83,false
89,false
87,false
80,false
89,false
83,false
91,false
94,false
99,false
90,false
94,false
95,false
97,false
94,false
87,false
91,false
98,false
98,false
91,false
90,false
96,false
91,false
85,false
89,false
91,false
87,false
93,false
86,false
86,false
101,false
94,false
92,false
84,false
88,false
97,false
92,false
107,true
91,true
103,false
83,false
91,false
97,true
89,false
96,false
89,false
86,false
84,false
93,false
94,false
95,false
102,false
98,false
98,false
102,false
96,false
92,false
93,true
91,false
103,false
96,false
98,false
93,false
97,false
97,false
87,false
87,false
89,false
94,false
90,false
80,false
82,false
97,false
86,false
86,false
94,false
94,false
83,false
92,false
83,false
79,false
84,false
91,false
93,false
83,false
86,false
79,false
79,false
91,false
87,false
83,false
88,false
83,true
89,false
89,false
87,false
87,false
94,false
82,false
95,false
88,false
87,false
82,false
82,false
83,false
87,true
82,false
87,false
91,false
85,false
79,false
89,false
88,false
95,false
96,false
86,false
84,false
82,false
96,false
77,false
79,false
88,false
85,false
82,false
85,false
86,false
84,false
89,false
84,false
94,false
86,false
98,false
87,false
94,false
92,false
87,false
88,false
85,false
80,false
92,false
78,false
89,false
93,false
88,false
88,false
85,false
79,false
79,false
88,false
87,false
84,false
73,false
80,false
90,false
95,false
80,false
77,false
78,false
90,false
75,false
78,false
83,false
87,false
83,false
79,false
88,false
82,false
85,true
88,false
76,false
85,false
78,false
92,false
87,false
88,true
76,false
76,false
75,false
85,false
87,false
81,false
78,false
79,false
79,false
87,false
86,false
71,false
75,false
75,false
76,false
79,false
90,false
98,false
91,false
77,false
74,false
75,false
76,false
90,false
85,false
91,false
79,false
72,false
82,false
88,false
87,false
83,false
75,true
75,false
81,false
73,false
90,false
90,false
84,false
79,true
74,false
75,false
81,false
88,false
90,false
83,false
73,false
72,false
74,false
81,false
85,false
93,false
85,true
91,false
91,false
91,false
85,false
88,false
92,false
75,false
86,false
87,false
86,false
99,false
80,false
95,false
86,false
87,false
85,false
86,false
85,false
88,false
87,false
78,false
91,false
103,false
96,false
100,false
96,false
106,false
88,false
92,false
96,false
91,false
92,false
92,false
99,false
104,false
107,false
97,false
120,false
108,false
109,true
112,false
103,false
108,false
86,false
82,false
82,false
79,false
84,false
86,false
79,false
76,false
84,false
85,true
76,false
80,false
81,false
86,false
79,false
82,false
76,false
75,false
78,false
77,false
83,false
83,false
89,false
83,true
75,false
73,false
79,false
88,false
74,false
79,false
70,false
78,false
77,false
94,false
83,false
68,false
86,false
76,false
82,false
81,false
75,false
73,false
76,false
68,false
76,false
88,true
89,false
77,false
74,false
71,false
78,false
72,false
85,false
86,false
86,false
76,false
75,false
74,false
68,false
73,false
85,false
94,false
76,false
77,false
77,false
74,false
76,false
85,false
91,false
76,false
73,false
80,false
69,false
70,false
81,false
88,false
82,false
77,false
76,false
78,false
79,false
78,false
98,false
95,false
91,false
75,false
75,false
80,false
85,false
75,false
99,false
90,false
72,false
80,false
79,false
76,false
81,false
89,false
96,false
84,false
71,false
67,false
74,false
72,false
80,false
102,false
84,false
73,false
81,false
76,false
72,false
89,false
101,false
80,false
71,false
70,false
71,false
80,false
83,false
93,false
82,false
72,false
74,false
70,false
69,false
81,false
99,false
86,false
73,false
74,false
79,false
70,false
84,true
97,false
70,false
72,false
72,false
75,false
70,false
93,false
94,false
91,false
79,true
70,false
77,false
71,false
77,false
90,false
87,false
79,false
82,false
75,false
75,false
72,false
82,false
90,false
89,false
76,false
81,false
68,false
74,false
74,false
99,false
88,false
90,false
70,false
75,false
70,false
81,false
84,false
94,false
100,false
78,false
74,false
67,true
70,false
80,false
78,false
90,false
106,false
78,false
72,false
71,false
73,false
74,false
100,true
85,false
76,false
75,false
77,false
70,false
81,false
102,false
99,false
76,true
74,false
74,false
76,false
84,false
87,false
97,false
72,false
80,false
75,false
78,false
101,false
101,false
90,false
81,false
75,false
72,false
81,false
77,false
100,false
107,false
103,false
88,false
82,false
76,false
77,false
69,false
93,false
93,false
88,false
77,false
81,false
70,false
79,false
96,false
84,false
84,false
82,true
76,false
75,false
86,false
97,false
78,true
81,true
75,false
77,false
90,false
100,false
90,false
81,true
86,true
77,false
68,false
85,false
102,false
92,false
77,false
75,false
70,false
79,false
87,false
89,false
79,false
73,false
79,false
84,false
88,false
96,false
88,false
77,false
79,false
74,false
83,false
99,false
104,false
92,false
78,false
81,false
77,false
82,false
93,false
93,false
79,false
73,false
73,false
75,false
87,false
96,false
99,false
74,false
84,false
75,false
76,true
90,true
77,false
101,false
103,false
87,false
80,false
78,false
80,false
92,false
102,false
81,false
85,false
76,false
73,false
90,true
92,false
85,false
78,false
77,false
79,false
82,false
88,false
92,false
87,false
81,false
75,false
79,false
76,true
95,true
96,false
83,false
80,false
75,false
82,false
92,true
99,false
94,false
78,false
85,false
76,false
83,false
81,false
95,false
96,false
85,true
82,false
76,false
72,false
78,false
81,false
110,false
106,false
84,false
85,false
76,true
81,false
91,false
98,false
89,false
84,false
75,true
71,false
79,false
82,false
84,false
79,true
80,false
74,false
90,false
96,false
88,false
81,false
